dummy_column_A,recipient_name,dummy_value
0.464372998,UNIVERSITY OF DELAWARE,12.81234375
0.436565359,GEORGIA UNIVERSITY OF,8.344709755
0.06316672,DUKE UNIVERSITY,85.86463011
0.439896517,"UNIVERSITY OF CALIFORNIA-LOS ANGELES, BOARD O",35.97439033
0.567451829,STATE  DEPARTMENT OF,38.66464052
0.370883038,UNIVERSITY OF MIAMI,51.71070032
0.58194634,WASHINGTON STATE  DEP,35.66377826
0.050144112,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,35.05910642
0.786576756,CONNECTICUT DEPT OF LABOR (OSHA),15.13284968
0.203761291,ARIZONA STATE UNIVERSITY,91.6575427
0.392550359,Princeton University,40.54336717
0.533799204,ONONDAGA COUNTY DEPARTMENT OF HEALTH,11.07048931
0.970138713,WASHINGTON STATE  DEP,21.64413324
0.575280446,NULATO VILLAGE,57.16148825
0.719799842,NATIONAL ACADEMY OF SCIENCE/NRC,66.58372757
0.86084416,"INSTITUTE FOR INDIAN DEVELOPMENT, INC.",45.42120445
0.638255929,UNIVERSITY OF NEW HAMPSHIRE,59.43456182
0.389847624,LITTLE RIVER BAND OF OTTAWA INDIANS,7.728681927
0.92189495,NORTHWESTERN UNIVERSITY,54.61811241
0.538718031,UNIVERSITY OF WYOMING,54.83071682
0.882302156,PA DEPT OF HEALTH,11.15339332
0.069697781,GLOUCESTER COUNTY COLLEGE,21.05430234
0.709022121,STATE  DEPARTMENT OF,79.1549179
0.137610423,STATE  DEPARTMENT OF,37.76553786
0.613945624,STATE  DEPARTMENT OF,10.34961525
0.037758526,GUAM MEMORIAL HOSPITAL AUTHORITY,80.08795963
0.727599806,"RENEWABLE OIL INTERNATIONAL, LLC",61.48305044
0.192571779,COLORADO STATE UNIVERSITY,77.62421009
0.184327342,"UNIVERSITY OF TENNESSEE, COLLEGE OF MEDICINE",70.90677947
0.988706742,U of Massachusetts Amherst,85.80178267
0.740262766,CALIFORNIA UNIVERSITY OF,78.92627212
0.756806669,U of Central Florida,4.480954864
0.619355063,MISSOURI  HIGHWAY & T,18.87508084
0.924473836,NJ DEPT. OF HUMAN SERVICES,35.83309949
0.15402546,University of Montana,14.11448734
0.938548746,GUAM AIRPORT AUTH,30.79141198
0.943590408,WORLDFISH CENTER,80.70178839
0.935009473,U of Cal Santa Barbara,54.07174716
0.834691318,Florida Institute of Tech,16.9879685
0.634621741,CALIFORNIA INSTITUTE OF TECHNOLOGY,50.59127745
0.000632617,INSTITUTE OF GAS TECHNOLOGY,54.50631762
0.437426038,U of Oregon Eugene,74.03278003
0.419545444,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL AT,12.65602224
0.020773255,U of Wisconsin Milwaukee,96.68964587
0.875852812,NORTHWESTERN UNIVERSITY,20.93118605
0.63528325,UNIVERSITY OF WASHINGTON,98.39770228
0.041423049,U of Ill Urbana-Champaign,23.78344274
0.699619808,Washington State Univ,5.92999633
0.185045864,SCRIPPS RESEARCH INSTITUTE,3.72270471
0.313217195,ND ST DEPT OF HUMAN SVCS,60.61782932
0.828347811,Southern Ill U Carbondale,14.92978173
0.721690026,VA Polytechnic Inst & St U,60.39172862
0.178098515,MIT,26.86028188
0.200284917,UNIVERSITY OF WASHINGTON,21.75236287
0.497954222,Harvard University,16.1211675
0.818349842,U of Ill Urbana-Champaign,12.6435634
0.490293924,UNIVERSITY OF UTAH,22.13281386
0.157541208,"UES, Inc",87.91139333
0.903656748,UNIVERSITY OF NOTRE DAME,82.46076842
0.951412569,U of Cal Santa Barbara,63.10863551
0.645938022,Duke University,94.92857619
0.3856595,Woods Hole Ocean Inst,92.58774404
0.552522787,"NeuroPace, Inc",5.380909841
0.013371043,U of MD College Park,57.50717811
0.579612294,Louisiana Brd of Regents,90.9027925
0.086124101,SUNY Stony Brook,26.18859629
0.576916354,DULUTH PUBLIC SCHOOL DISTRICT #709,65.67965421
0.975737369,"Shakespeare & Company, Inc.",19.53555259
0.756783739,"UNIVERSITY OF CALIFORNIA-LOS ANGELES, BOARD O",57.00999897
0.99193921,BRIGHAM & WOMEN'S HOSPITAL,10.29548137
0.283823927,HISPANIC ASSOCIATION OF COLLEGES AND UNIV,41.26072582
0.66019595,WASHINGTON STATE UNIVERSITY,32.85459832
0.978816715,CARNEGIE-MELLON UNIVERSITY,32.77987248
0.116462699,Kansas Arts Commission,48.3754977
0.869927379,Rowan University,78.49579448
0.115372902,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",6.847417803
0.14544032,"GLEAMS COMMUNITY ACTION, INC",14.40305334
0.252969393,DE COALITION AGAINST DOMESTIC VIOLENCE,94.21121203
0.812475193,NIGHTMUTE TRADITIONAL COUNCIL,64.18556229
0.423278084,NEIGHBORHOOD HOUSE IND,77.03450905
0.574325163,"PIEDMONT HEALTH SERVICES, INC",56.53358139
0.74308156,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",26.48247105
0.309968443,AL DEPT OF ENVIRONMENTAL MANAGEMENT,56.84797743
0.075031004,ALASKA INTER-TRIBAL COUNCIL,95.80954292
0.260746353,"Valley Healthcare System, Inc.",81.53391242
0.431880615,WALLACE STATE COMMUNITY COLLEGE,55.8337219
0.842605351,UNIVERSITY OF MARYLAND BALTIMORE COUNTY CAMPU,46.24281732
0.112907858,UNITED WAY OF SOUTHEASTERN PENNSYLVANIA,28.00302505
0.127897499,ILLINOIS  DEPARTMENT,92.33591405
0.948701418,NEW YORK STATE  DEPAR,25.52409881
0.807699318,DEKALB COUNTY GEORGIA,68.45213041
0.823358143,ROCHESTER INSTITUTE OF TECHNOLOGY,46.42591049
0.718880684,U of Alaska Fairbanks,99.50663612
0.50769993,DUKE UNIVERSITY,92.96513983
0.578520351,SANBERNARDINOINTLARPT,23.77896587
0.349063339,"LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUB",94.99903821
0.220840105,PRAXAIR INC,34.96109261
0.49653847,MEMPHISSHELBYCNTYARPT,52.34646156
0.021818985,CALIFORNIA DEPARTMENT OF PARKS AND RECREATION,52.8467125
0.185128045,PUEBLO OF POJOAQUE,72.27300068
0.356664594,"UNIVERSITY OF KENTUCKY, RESEARCH FOUNDATION",41.70411465
0.460168297,SWINOMISH INDIAN TRIBAL COUNCIL,40.08981871
0.323143384,Northern Illinois Univ,62.92878824
0.349147298,CITY OF CAMBRIDGE,40.91874184
0.060383539,"UNIVERSITY OF CALIFORNIA-LOS ANGELES, BOARD O",51.64679684
0.810180285,Texas A&M Research Fdn,2.5553242
0.825919353,GULF OF MEXICO FOUNDATION,67.4343615
0.582236351,OREGON HEALTH & SCIENCE UNIVERSITY,62.61719336
0.953555352,STATE OF IDAHO  DEPAR,51.93204303
0.09771986,DUKE UNIVERSITY,61.777223
0.222709312,Mississippi Fish & Wildlife Foundation,17.5237131
0.762259131,TENNESSEE TECHNOLOGICAL UNIVERSITY,84.17540334
0.022367827,U of Cal Berkeley,65.61064491
0.441902079,SYRACUSE UNIVERSITY,45.67098179
0.505219113,TEXAS UNIVERSITY OF,93.74730836
0.073395022,DEPARTMENT OF TRANSPO,52.7381163
0.887541474,FASGEN INC,5.043530421
0.45752131,DEPARTMENT OF TRANSPO,35.65374676
0.530974305,CHILDRENS DIAGNOSTIC & TREATMENT CENTER,86.41730142
0.183792509,DUKE UNIVERSITY,60.0806778
0.918167132,OREGON HEALTH & SCIENCE UNIVERSITY,72.9593641
0.93469569,"UNIVERSITY OF CHICAGO, THE",8.301228378
0.95719355,Lyric Opera of Chicago,19.46796802
0.836676766,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,68.43454336
0.775757265,NEW YORK STATE  DEPAR,94.99197755
0.39374358,HARVARD UNIVERSITY MEDICAL SCHOOL,43.98364304
0.711394826,UNIVERSITY OF HOUSTON SYSTEM,57.48986645
0.331974187,AVIATION MANAGEMENT,17.18543965
0.235562625,HARVARD UNIVERSITY MEDICAL SCHOOL,92.66744754
0.45964016,FLORIDA A & M UNIVERSITY,70.14727355
0.473076749,Cornell University,22.80054844
0.634837221,CITY OF OLDSMAR,31.30824492
0.437364239,Division of Natural Resources,8.419483685
0.158052953,ILLINOIS  DEPARTMENT,5.952242224
0.777600166,CHEROKEE NATION OF OKLAHOMA,37.86771424
0.297558434,GOVERNORS STATE UNIVERSITY,47.01844275
0.731137828,"INDIAN HEALTH COUNCIL, INC",6.005715965
0.197984024,UNIVERSITY OF TEXAS AT AUSTIN,18.20118766
0.853867534,CONTRA COSTA COUNTY HEALTH SERVICE DEPARTMENT,29.39562375
0.87874069,WASHINGTON STATE  DEP,5.953507511
0.42675943,"UNIVERSITY OF CALIFORNIA-LOS ANGELES, BOARD O",12.48175465
0.10672753,CALIFORNIA INSTITUTE OF TECH,6.050769215
0.281356057,PINE RIDGE IHS HOSPITAL,57.65499008
0.796225019,LOWER ELWHA TRIBAL COUNCIL,38.89803794
0.20166666,CHILDREN`S HOSPITAL MEDICAL CENTER,65.06366682
0.215052698,SRI INTERNATIONAL,0.146462128
0.6391926,WASHINGTON STATE  DEP,22.51168813
0.176450449,HARVARD UNIVERSITY PRESIDENT & FELLOWS,18.41353631
0.038843696,UNIV OF COLORADO HEALTH SCIENCE CTR,15.56910012
0.568487181,TRANSPORTATION & PUBL,69.18173293
0.357051683,MISSOURI  HIGHWAY & T,15.86517245
0.596846561,Brown State University,75.71562226
0.282898092,EAST CENTRAL ILLINOIS COMMUNITY ACTION PROGRA,85.29794938
0.713794281,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,55.04724942
0.698561046,OREGON EMPLOYMENT DEPARTMENT,95.9588335
0.321847892,MEDICAL UNIVERSITY OF SOUTH CAROLINA,45.19841288
0.686233326,CHOCTAW NATION OF OKLAHOMA EDUCATION DEPARTME,49.3464757
0.59224103,"OUTPATIENT MEDICAL CENTER, INC.",46.73512845
0.683276623,"AIDS RESOURCE CENTER OF WISCONSIN, INC",51.01984755
0.59296057,ILLINOIS  DEPARTMENT,1.066561163
0.101503026,GC IMAGE LLC,68.35954915
0.914243052,MISSOURI DEPT OF LABOR AND INDUSTRIAL,61.42073957
0.396719176,WASHINGTON STATE  DEP,87.18876564
0.651428361,"UMPQUA COMMUNITY HEALTH CENTER, INC",46.34433812
0.204870813,SHOSHONE TRIBE,42.1076988
0.21811129,ID DEPT. OF ENVIRONMENTAL QUALITY,4.937049728
0.881898167,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,61.85863449
0.515650355,"Regional Health Care Clinic, Inc",31.30338708
0.541234424,"JEWISH CHILD CARE ASSOCIATION, NEW YORK",51.14471597
0.225112705,EASTER SEALS OF SOUTHERN CALIFORNIA INC.,90.87105687
0.381593691,WASHINGTON UNIVERSITY OF,14.66131148
0.441931947,GILMORE MEMORIAL HOSPITAL,63.43592493
0.699234223,NV ST DEVELOPMENTAL DISABILITIES ADVOCATES OF,22.90190504
0.743657314,GATEWAY COMMUNITY SERVICES,49.16032418
0.12592236,NATIONAL ACADEMY OF SCIENCES,5.528153403
0.675723999,U of Ill Urbana-Champaign,37.97766683
0.2181952,STATE OF IDAHO  DEPAR,18.72360553
0.027668121,DEPARTMENT OF TRANSPO,2.314679937
0.167151145,UNIVERSITY OF MICHIGAN,79.5514428
0.680424739,TRANSPORTATION & PUBL,75.40655546
0.236839004,TENNESSEE UNIVERSITY OF,70.14116189
0.999708035,"TRENTON MEDICAL CENTER, INC",57.47969015
0.624728146,DEPARTMENT OF TRANSPO,54.23325127
0.202211623,The University of Alabama,80.84092952
0.026867568,NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MED,59.19637599
0.445819783,RESEARCH TRIANGLE INSTITUTE,85.16258132
0.161125683,CARNEGIE MELLON UNIVERSITY,67.30341488
0.148054049,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,69.46661869
0.332355906,University of Iowa,18.91304165
0.34364853,STATE  DEPARTMENT OF,50.1270351
0.802009402,DEPARTMENT OF TRANSPO,86.8573567
0.50718775,CO DEPARTMENT OF LABOR & EMPLOYMENT,25.30898921
0.89345107,"PENNSYLVANIA STATE UNIVERSITY, THE",15.29486844
0.795023034,NEBRASKA PANHANDLE COMMUNITY ACTION AGENCY,31.00997599
0.81941088,NEW MEXICO STATE  HIG,8.07353507
0.677560836,HARVARD UNIVERSITY MEDICAL SCHOOL,25.77240485
0.546354066,UNIVERSITY OF TENNESSEE,75.25353117
0.536180466,Mich Technological Univ,61.25828314
0.133808389,"MT ST DEPT OF PHHS, MEDICAID & TITLE IV-A SER",20.85651969
0.668163613,WEST VIRGINIA  DEPTAR,76.65039383
0.238794845,DETROIT CITY NEIGHBORHOOD SERVICES DEPARTMENT,62.89301547
0.929072358,SAN JOSE STATE UNIVERSITY FOUNDATION,78.15770931
0.971612628,U of Houston,30.29520044
0.446192986,MATERIALS MODIFICATION INC,64.70103766
0.022616228,ILLINOIS  DEPARTMENT,61.77870212
0.721241384,HOOPA VALLEY TRIBAL COUNCIL,22.51096368
0.853550765,California Department of Boating and Waterway,82.34438098
0.275649477,SANTA CLARA PUEBLO TRIBE,79.65057205
0.733970507,NEW YORK CITY DEPARTMENT OF HEALTH,52.50343039
0.028605308,STATE  DEPARTMENT OF,70.9848636
0.558871614,GRAHAM-WINDHAM SERVICES FOR FAMILIES & CHILDR,42.21210095
0.389411357,CITY OF SPRINGFIELD,53.91244848
0.614801482,MISSOURI DEPARTMENT OF NATURAL RESOURCES,37.02884419
0.085773143,AR ST DEPARTMENT OF HUMAN SERVICES,10.04137646
0.15520557,U of Kansas Ctr for Res In,64.67633206
0.557862778,WINNEBAGO TRIBE,1.697087606
0.493364318,U of Kansas Ctr for Res In,92.08265129
0.686505091,Stanford University,32.03909982
0.566735942,WASHINGTON STATE  DEP,23.43609308
0.689197961,VIRGINIA POLYTECH INST/ST UNIV,90.9718468
0.565683374,ILLINOIS  DEPARTMENT,57.10995932
0.545126065,AR ST DEPARTMENT OF HUMAN SERVICES,8.775232512
0.247677397,U of MD College Park,82.16202859
0.556219423,STATE  DEPARTMENT OF,62.80893424
0.046432624,STATE  DEPARTMENT OF,34.3977169
0.627589946,CHRISTOPHER REEVES PARALYSIS FOUNDATION,65.24298402
0.42175419,PURDUE UNIVERSITY,2.77055158
0.358776056,WINSTON SALEM STATE UNIVERSITY,70.7195732
0.504572458,BRANDEIS UNIVERSITY,3.627796538
0.286109556,WY ST DEPARTMENT OF HEALTH,95.55756616
0.137756643,MIAMI TRIBE OF OKLAHOMA,91.96929416
0.800410961,NORTH JERSEY AIDS ALLIANCE,14.53720327
0.453418026,"HARVARD PILGRIM HEALTH CARE, INC",37.66438618
0.189522447,UNIVERSITY OF UTAH,56.79630589
0.366416959,UNIVERSITY OF TEXAS AT AUSTIN,23.34594534
0.808379563,"UMDNJ, ROBERT WOOD JOHNSON MED SCH",70.83324022
0.348243981,YALE UNIVERSITY,17.00918703
0.177983453,RASIN WILLIAM H,24.29396933
0.968981498,PURDUE UNIVERSITY,9.493090778
0.304593618,SLOAN KETTERING INSTITUTE FOR CANCER RESEARCH,4.018408548
0.576241768,NY ST COMMISSION ON QUALITY CARE FOR MENTALLY,72.20357924
0.988899992,THOMAS JEFFERSON UNIVERSITY,42.55236976
0.366368906,ALBANY MEDICAL COLLEGE OF UNION UNIVERSITY,99.34523528
0.608493484,WASHINGTON STATE UNIVERSITY,85.85742726
0.057545364,"Osborne Association, Inc.",72.87194905
0.570736426,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2.447481034
0.70613455,VT ST AGENCY FOR HUMAN SERVICES,11.63856396
0.003107552,DREXEL UNIVERSITY,28.15407188
0.265296934,UNIVERSITY OF IOWA,42.51172441
0.231581222,UNIVERSITY OF TEXAS HEALTH SCIENCE CTR AT SAN,92.52839139
0.692554445,WRIGHT STATE UNIVERSITY,30.95160324
0.27815333,"UNIVERSITY OF ARIZONA, COLLEGE OF MEDICINE",19.93913597
0.924895102,UNIVERSITY OF TENNESSEE AT CHATTANOOGA,96.78687012
0.720112391,UNIVERSITY OF PENNSYLVANIA,29.89729639
0.631978392,UNIVERSITY OF PENNSYLVANIA,23.7639283
0.347129359,AARON DIAMOND AIDS RESEARCH CTR FOR THE CITY,24.35002175
0.631262645,YALE UNIVERSITY,96.37456915
0.209009262,UNIVERSITY OF MINNESOTA,69.31140526
0.374196557,"UMDNJ, ROBERT WOOD JOHNSON MED SCH",67.13192749
0.387920061,GROUP HEALTH CO-OPERATIVE OF PUGET SOUND,85.53531532
0.777461881,MASSACHUSETTS GENERAL HOSPITAL,49.1288376
0.140391076,"KY ST HUMAN RESOURCES CABINET, OFFICE OF THE",51.34174746
0.347292599,EMORY UNIVERSITY,79.95862106
0.596069661,BAYLOR COLLEGE OF MEDICINE,45.26750665
0.424280837,UNIVERSITY OF PENNSYLVANIA,6.288140803
0.800702163,"JOSLIN DIABETES CENTER, INC",3.313072294
0.286494372,UNIVERSITY OF PITTSBURGH,98.99172407
0.484186517,JOHNS HOPKINS UNIVERSITY,3.638681339
0.468183574,GADSDEN STATE COMMUNITY COLLEGE,81.26127136
0.293729211,WEST VIRGINIA UNIVERSITY,83.56696264
0.997969279,VENICE FAMILY CLINIC,65.35507731
0.422694392,UNIVERSITY OF PITTSBURGH,62.93474051
0.745938867,UNIVERSITY OF SOUTH FLORIDA,61.32052083
0.373990804,ATLANTIC UNION COLLEGE,40.26689608
0.301587735,UNIVERSITY OF IOWA,95.9985758
0.551448205,MEDICAL COLLEGE OF GEORGIA,31.44306468
0.981426632,UNIVERSITY OF TEXAS HEALTH SCIENCE CTR AT SAN,47.09397697
0.969981396,MT SINAI SCHOOL OF MEDICINE,57.64212405
0.851935134,"OHIO STATE UNIVERSITY, RESEARCH FOUNDATION",32.06501413
0.099239572,UNIVERSITY OF KANSAS CENTER FOR RESEARCH INC,3.789788401
0.877974461,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIV,34.37155038
0.09163646,MASSACHUSETTS GENERAL HOSPITAL,89.72142658
0.47739357,UNIVERSITY OF TEXAS AT DALLAS,92.51491984
0.983268846,"COLUMBIA UNIVERSITY, SCHOOL OF ARTS & SCIENCE",17.22750708
0.302584993,UNIVERSITY OF WASHINGTON,43.50566059
0.647203134,"UNIVERSITY OF CALIFORNIA, REGENTS",88.36482095
0.209498233,WY DEPARTMENT OF WORKFORCE SERVICES,66.80293132
0.305651583,GA DEPARTMENT OF LABOR,8.549722997
0.47273585,UNIVERSITY OF PENNSYLVANIA,22.3963182
0.414216077,JOHNS HOPKINS UNIVERSITY,71.91363244
0.529907619,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGEN,19.31637648
0.475397124,UNIVERSITY OF CALIFORNIA-SAN DIEGO,46.99836771
0.281860779,BAYLOR COLLEGE OF MEDICINE,91.63454724
0.771099752,UNIVERSITY OF MIAMI,55.5347096
0.636473764,MT SINAI SCHOOL OF MEDICINE,87.93688868
0.449124356,KY CABINET FOR HEALTH & FAMILY SVCS,86.18667316
0.713085057,CURATORS OF THE UNIVERSITY OF MISSOURI,58.99441361
0.705953738,LA DEPT OF AGRICULTURE,46.49168686
0.226864209,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,98.210428
0.771296445,UNIVERSITY OF WASHINGTON,5.609828948
0.190443625,"KANSAS STATE UNIVERSITY, AGRICULTURE & APPLIE",15.52109685
0.2284955,IOWA DEPT OF HEALTH,7.773631422
0.668715233,UNIVERSITY OF PENNSYLVANIA,72.57838208
0.474460462,SC DEPT OF SOCIAL SERVICES,41.20109578
0.401498743,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CTR,2.668152729
0.831220887,UNIVERSITY OF ROCHESTER,83.30759999
0.918443793,UNIVERSITY OF MINNESOTA,26.27029716
0.714232584,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CTR,60.06959102
0.046843593,YALE UNIVERSITY,83.21994313
0.403899988,MA DEPT OF PUBLIC HEALTH,26.0412433
0.511881225,POMONA COLLEGE,84.07035717
0.376825091,YALE UNIVERSITY,16.9284669
0.219925845,VIRGINIA COMMONWEALTH UNIVERSITY,68.61497996
0.537681323,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGEN,22.00686524
0.038725208,FL DEPT OF AGRIC & CONS SERV,76.64056597
0.786985187,UNIVERSITY OF CALIFORNIA-SAN DIEGO,89.24416664
0.380580401,UNIVERSITY OF TEXAS HEALTH SCIENCE CTR AT SAN,52.36656681
0.832981722,AL DEPT PUBLIC HEALTH,26.02545207
0.695377204,EAST BOSTON NEIGHBORHOOD HEALTH CENTER CORP.,98.65015695
0.551125594,MCLEAN HOSPITAL,19.42553978
0.602776603,BAYLOR COLLEGE OF MEDICINE,60.18536358
0.404350992,Clark County,38.79941851
0.013971092,Yerington Paiute,34.13282128
0.468521358,QUECHAN RESERVATION,47.09180187
0.114784263,UNIVERSITY OF ALABAMA HOSPITALS,65.42452436
0.307446714,UNIVERSITY OF PENNSYLVANIA,32.39754417
0.270830395,UNIVERSITY OF MIAMI,71.09372476
0.43156544,JOHNS HOPKINS UNIVERSITY,68.22042606
0.932315333,UNIVERSITY OF ALABAMA AT BIRMINGHAM,57.80152386
0.792068248,CA ST DEPARTMENT OF EDUCATION,63.12262559
0.924707962,UNIVERSITY OF NEW MEXICO (THE),88.1375539
0.993800954,ROCKEFELLER UNIVERSITY,21.10633402
0.483326912,UNIVERSITY OF MICHIGAN,19.79356878
0.99884197,"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HO",28.74058557
0.28375762,PENNSYLVANIA STATE UNIVERSITY,76.61469796
0.443316693,"HEALTH RESEARCH, INC - ROSWELL PARK DIVISION",90.81886487
0.846340089,NORTHWESTERN UNIVERSITY,24.61018901
0.518515279,BRIGHAM & WOMEN'S HOSPITAL,5.791574553
0.275243914,THE ENDOCRINE DISRUPTION EXCHANGE INC. (TEDX,14.40608739
0.364821917,PRINCETON MULTIMEDIA TECHNOLOGIES CORPORATION,7.130581932
0.399180941,UNIVERSITY OF VERMONT,51.68723495
0.388209154,"DOWNRIVER COMMUNITY SERVICES, INC",21.79188059
0.473076996,UNIVERSITY OF PENNSYLVANIA,35.28375192
0.372359513,RESEARCH FOUNDATION OF STATE UNIV OF NEW YORK,98.97689094
0.422382222,ERNEST GALLO CLINIC & RESEARCH CENTER,42.63642856
0.785012761,UNIVERSITY OF WASHINGTON,90.1193946
0.174947803,UNIVERSITY OF MICHIGAN,62.13222593
0.885401856,UNIVERSITY OF MICHIGAN,48.4455172
0.572531623,The Nature Conservancy,20.85245626
0.59771133,UNIVERSITY CORPORATION FOR ATM,86.72813024
0.966680404,ARIZONA BOARD OF REGENTS UNIVE,52.76237071
0.206998011,WILLIAM MARSH RICE UNIVERSITY,7.267413824
0.81585493,Josephine County Sheriff's Office,99.59635322
0.810070066,DUKE UNIVERSITY,83.69398257
0.815629418,WASHINGTON UNIVERSITY,16.80410601
0.364583981,Colorado College,7.874005745
0.421018412,Northern Illinois Univ,25.89826765
0.767889047,"PIERCEFIELD VOLUNTEER FIRE COMPANY, INC.",51.1097171
0.908031384,Ohio State Univ Res Fdn,43.65210083
0.540728098,CYNTHIANAHARRISONARPT,85.89112113
0.808297186,U of Kansas Ctr for Res In,78.95237335
0.181820789,U of Houston Downtown,90.88852194
0.594714507,"NEW ENGLAND RESEARCH, INC.",33.93692253
0.172708105,University of Iowa,54.91092157
0.108195823,Nat Council Tchrs of Math,81.34278093
0.883925662,Oregon State University,93.01432453
0.874241924,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",92.1558368
0.392366389,U of Southern California,12.78692523
0.533001387,Cornell University State,58.19083474
0.685455425,GEORGE MASON UNIVERSITY,68.32097977
0.039357429,Univ of Louisiana at Lafay,20.68435772
0.380653904,JOHNS HOPKINS UNIVERSITY,94.53674722
0.004217063,"ALLENDALE, TOWN OF",57.57620194
0.507394967,RI ST DEPARTMENT OF HUMAN SERVICES,93.28009006
0.419880032,Savannah State University,20.08552355
0.46617636,Oregon State University,67.16045063
0.237457062,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,57.8846227
0.393871794,Shippensburg U of PA,14.05969375
0.411756961,DZYME TECH INC,81.26442135
0.412362097,NM ST AGING AND LONG TERM SERVICES DEPT,82.16596111
0.962520481,Cornell University,35.2731395
0.777823621,U of Ill Urbana-Champaign,18.33563708
0.25853433,U of Cal Riverside,62.57871755
0.470428606,ASIAN & PACIFIC ISLANDER WELLNESS CENTER,37.52181901
0.097821265,U of Missouri Saint Louis,11.2536969
0.116613751,EXSAR CORPORATION,9.579829927
0.743198033,U of Alabama Huntsville,63.49013156
0.547393544,U of Pennsylvania,17.17574095
0.357667722,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGEN,4.892104805
0.137581659,BOSTON UNIVERSITY,5.430148018
0.345521122,DANA-FARBER CANCER INSTITUTE,98.33721111
0.892158507,UNIVERSITY OF NEBRASKA MEDICAL CENTER,2.669770107
0.916655827,Temple University,93.64064626
0.392232542,HAWAII OFFICE OF COMMUNITY SERVICES,60.94941239
0.66620404,BETH ISRAEL HOSPITAL,29.2142615
0.007165567,JOHNS HOPKINS UNIVERSITY,93.0844
0.828930544,KENT STATE UNIVERSITY,36.77403765
0.140990351,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION,18.99221546
0.786907016,CURATORS OF THE UNIVERSITY OF MISSOURI,11.76304871
0.826419759,UNIVERSITY OF CALIFORNIA-SAN DIEGO,68.20760925
0.333931677,BRIGHAM & WOMEN'S HOSPITAL,22.87540735
0.344440991,JOHNS HOPKINS UNIVERSITY,52.56624758
0.730323659,UNIVERSITY OF ALABAMA AT BIRMINGHAM,27.66413636
0.653349658,STANFORD UNIVERSITY,40.75348586
0.588433337,UNIVERSITY OF TEXAS HEALTH CENTER AT TYLER,94.21885448
0.564659801,UNIVERSITY OF MICHIGAN,72.77912662
0.917351157,DREXEL UNIVERSITY,52.35328502
0.503098477,WASHINGTON UNIVERSITY,25.15728483
0.645808959,MIDDLETON-CROSS PLAINS AREA SCHOOL DISTRICT,87.69595953
0.044301697,SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE,79.00241028
0.911926051,BRIGHAM & WOMEN'S HOSPITAL,17.46457468
0.651247404,UNIVERSITY OF TEXAS AT AUSTIN,66.34068912
0.730190774,"CORNELL UNIVERSITY, ENDOWED COLLEGES",70.9276248
0.422621359,CASE WESTERN RESERVE UNIVERSITY,4.747274853
0.44370351,MEDICAL UNIVERSITY OF SOUTH CAROLINA,94.45775772
0.228258732,FL ST DEPARTMENT OF CHILDREN AND FAMILIES,65.57096455
0.95449431,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,98.8423468
0.709349242,Asian Media Access,90.09841425
0.157748026,"NEW ENGLAND MEDICAL CENTER HOSPITALS, INC",74.19943743
0.023902841,Volunteers of America,15.59976255
0.721671192,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,38.43111288
0.096601446,UNIVERSITY OF MIAMI,48.79628715
0.029977882,NORTHERN CALIFORNIA INSTITUTE FOR RESEARCH &,93.49742095
0.539218199,JOHNS HOPKINS UNIVERSITY,91.10026319
0.392860849,UNIVERSITY OF VERMONT,64.52114946
0.631780417,MAINE MEDICAL CENTER,58.38772133
0.217807696,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,56.03264782
0.839314973,"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HO",12.15687682
0.200018924,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL,74.87271061
0.940340041,NM ST DEPARTMENT OF HEALTH & ENVIRONMENT,16.13617797
0.419046212,DANA-FARBER CANCER INSTITUTE,74.92152439
0.083503787,"OHIO STATE UNIVERSITY, RESEARCH FOUNDATION",63.8265552
